AuthorID,Author,Date,Content,Attachments,Reactions,,,
8.25563E+17,undoubted08,2022-09-13T07:03:24.8900000-04:00,"Hi there, yeah, there's no mobile app available for Unsiwap--it's only on web app. As for the reason, we can wait for other helper's input.",,,,,
1.0116E+18,Abhijeet#7330,2022-09-13T07:07:44.7770000-04:00,"seems router.route() builds the transaction data for multicall already, you may need to decode it and append another transaction to the data array. i am using this script https://docs.uniswap.org/sdk/guides/auto-router#the-full-example",,,,,
4.50611E+17,antiyro,2022-09-13T07:07:50.5670000-04:00,Found this: *Uniswap doesn’t have a mobile app. This is because developing a mobile app would go against the ethos of the decentralized Uniswap project.*,,"👆 (1),�?(1)",,,
7.45905E+17,cindylo0,2022-09-13T07:08:08.9780000-04:00,Hi there. Please post this in #💻│dev-chat,,,,,
3.50729E+17,d1g1tz,2022-09-13T07:21:32.3900000-04:00,thank you for hte team for yesterday,,,,,
9.88475E+17,yomen9777#9181,2022-09-13T08:05:25.6890000-04:00,Good day,,👋 (1),,,
9.88475E+17,yomen9777#9181,2022-09-13T08:08:14.6860000-04:00,Is it possible to somehow exchange tokens for eth if the token has no liquidity ? on uniswap,,,,,
7.39851E+17,Rey#5193,2022-09-13T08:09:51.1320000-04:00,If the token has liquidity in Uniswap then you can swap but not all tokens has a liquidity in uniswap. You can check this doc to learn more. https://docs.uniswap.org/protocol/concepts/V3-overview/concentrated-liquidity,,,,,
8.25563E+17,undoubted08,2022-09-13T10:17:32.4380000-04:00,"Hi there, are you having issues?",,,,,
5.08392E+17,Tickets#6981,2022-09-13T13:07:03.4800000-04:00,,,,,,
9.89275E+17,anthonynicholas.,2022-09-13T13:55:37.1060000-04:00,What stickers should we add to the server? 🙂,,,,,
9.89275E+17,anthonynicholas.,2022-09-13T13:56:24.5750000-04:00,@jab added these yesterday,,,,,
9.89275E+17,anthonynicholas.,2022-09-13T13:56:27.9880000-04:00,:flyingunicorn:,,,,,
9.89275E+17,anthonynicholas.,2022-09-13T13:56:31.0240000-04:00,:unicornbarf:,,,,,
9.89275E+17,anthonynicholas.,2022-09-13T13:56:38.7500000-04:00,^^^ My fav one,,😆 (1),,,
9.89275E+17,anthonynicholas.,2022-09-13T14:12:54.3860000-04:00,gm :sipCOFFEE:,,,,,
5.08392E+17,Tickets#6981,2022-09-13T15:56:06.6150000-04:00,,,,,,
4.65797E+17,jakekvm01,2022-09-13T15:56:28.0690000-04:00,@nonva ☝️,,,,,
6.66139E+17,bing2,2022-09-13T16:03:56.6620000-04:00,No need to do that. End users doesn't need to do anything during the merge.,,,,,
6.66139E+17,bing2,2022-09-13T16:09:20.0270000-04:00,"You mean ""old pow tokens to new PoS tokens""?",,,,,
6.66139E+17,bing2,2022-09-13T16:17:23.3020000-04:00,No. Forking PoW means it's a completely separate network than the new PoS Ethereum.,,,,,
6.66139E+17,bing2,2022-09-13T16:22:04.5370000-04:00,That would depend if someone does build a bridge for you to transfer from another chain. You will have to be very careful of scam sites though.,,,,,
6.66139E+17,bing2,2022-09-13T16:23:21.2500000-04:00,Nothing. Any tokens you hold now or right before the merge will still exist in the new PoS Eth.,,,,,
5.08392E+17,Tickets#6981,2022-09-13T16:23:52.4830000-04:00,,,,,,
6.66139E+17,bing2,2022-09-13T16:24:05.0060000-04:00,@nonva ☝️,,,,,
6.66139E+17,bing2,2022-09-13T16:25:35.0620000-04:00,@nonva You basically won't see any changes as an end-user. You can still do swaps/transactions as you normally would.,,,,,
3.28132E+17,king___arthur,2022-09-13T16:30:22.4870000-04:00,"hi team, would we be able to see in the txns on how much fees are being distributed to the lp providers?",,,,,
3.28132E+17,king___arthur,2022-09-13T16:30:39.5220000-04:00,or where can we see how are fees being distributed in action?,,,,,
6.1916E+17,deekayw,2022-09-13T16:31:55.0660000-04:00,"Hey team

Does unclaimed fees get automatically added to liquidity pool and we get returns out of it? 

Or we have to claim and add to liquidity to earn fees out of it?",,,,,
6.66139E+17,bing2,2022-09-13T16:32:09.6970000-04:00,No as I said you will still have your tokens in your wallet after the merge. Please read more here: https://uniswap.org/blog/what-to-know-pre-merge,,,,,
6.66139E+17,bing2,2022-09-13T16:33:10.2970000-04:00,Best to ask this in #💻│dev-chat Not sure if it can be seen in transactions directly.,,,,,
6.66139E+17,bing2,2022-09-13T16:34:17.3400000-04:00,"For V3 positions, no. You will have to claim the fees and add them in your existing position. 
For V2 positions, yes. They're compounded automatically.",,,,,
6.66139E+17,bing2,2022-09-13T16:45:38.5210000-04:00,Yes. Everything in PoW will also be in PoS,,,,,
6.1916E+17,deekayw,2022-09-13T16:46:14.9770000-04:00,Thanks! You’re amazing,,"❤️ (1),Uni (1)",,,
7.29568E+17,thanksskeleton,2022-09-13T16:56:53.9050000-04:00,"@nonva there is no ""internal conversion"" process - who is giving this advice?",,😆 (1),,,
6.66139E+17,bing2,2022-09-13T16:58:13.5680000-04:00,No. Your non-custodial wallet will still exist in PoS with all the tokens you hold. No need to exchange/convert,,,,,
4.27327E+17,la1210,2022-09-13T16:59:32.4580000-04:00,Might be best for you to read here in detail instead https://ethereum.org/en/upgrades/merge/,,,,,
7.29568E+17,thanksskeleton,2022-09-13T17:00:47.1220000-04:00,"@nonva I honestly think someone is trying to scam you, and will ask you to transfer your tokens to them or a fake exchange so they can ""upgrade"" them (but its fake)",,,,,
7.29568E+17,thanksskeleton,2022-09-13T17:15:12.5120000-04:00,"@nonva my understanding (DYOR) 

is that if a fork occurs, the two networks will split off into different universes - both sides will respect their (shared) history BEFORE the split but will not care at all about what happens on the other chain after the split. So if you have tokens before the fork, you will have two sets of tokens - one on each chain. and what you do with those tokens will not affect the other set of tokens. There will not be any ongoing mirroring of actions after the fork. 

As a practical matter I do not think that a PoW fork will exist for very long and I do not think the value of tokens on that chain will be relevant.",,👆 (2),,,
7.29568E+17,thanksskeleton,2022-09-13T17:30:52.0080000-04:00,"the terminology is a little confusing, but what is happening is the current ETH chain, which uses PoW, is being upgraded to use PoS. The mechanism of that upgrade is called ""The Merge"" - because ETH will combine with something called the ""Beacon Chain"" that has been a testbed/staking environment. https://ethereum.org/en/upgrades/beacon-chain/

Some people do NOT want to participate in this upgrade process. They are proposing (have proposed? will propose)? that they NOT join The Merge and will instead stay on PoW. When a cryptocurrency network splits like this it is called a ""Fork"".",,,,,
7.29568E+17,thanksskeleton,2022-09-13T17:33:46.5040000-04:00,"https://twitter.com/EthereumPoW - this is the group that will run the PoW fork. From their perspective, it is instead the mainline ETH chain that is the fork (calling someone else a fork is another way of saying that they are a ""copy"" and the ETH PoW is the ""true"" Ethereum.)",,,,,
4.27327E+17,la1210,2022-09-13T17:47:02.9590000-04:00,Same lines as with ETH Classic 😅,,,,,
7.29568E+17,thanksskeleton,2022-09-13T17:55:03.2610000-04:00,"like @La  says, forking of ETH has happened before with EthClassic and its just treated like a separate Layer 1 coin in the crypto ecosystem. 

My expectation is that the EthPow fork tokens will be considered worth much less than Eth, and it may take a while for bridges, CEXes, etc to support those tokens if they ever do at all.",,,,,
7.29568E+17,thanksskeleton,2022-09-13T17:55:56.6260000-04:00,My expectation is that uniswap will disregard/ignore anything to do with the EthPow network and treat it like it doesn't exist. (but im not uniswap...),,,,,
7.29568E+17,thanksskeleton,2022-09-13T17:57:13.2440000-04:00,"@nonva you're welcome for the explanations, it helps me to check my understanding of a system when I have to put it into precise words",,,,,
4.10951E+17,Megalodon#6639,2022-09-13T18:07:11.3920000-04:00,"Hey Folks, Is there any discussion or development plan for a UNI stablecoin?",,,,,
4.27327E+17,la1210,2022-09-13T18:08:09.0890000-04:00,"There is none. If any, that would be found here https://gov.uniswap.org/",,❤️ (1),,,
7.29568E+17,thanksskeleton,2022-09-13T18:13:12.3370000-04:00,"@nonva yes. This is accurate summation of my beliefs.

I will say that you may want to check out the EthPoW people's discord/telegram/whatever if you are interested in using that network as well. I think it will fail quickly but if you are curious what capabilities they will have I would check it out.",,,,,
5.33219E+17,drunkonpappy,2022-09-13T18:24:35.0260000-04:00,Will Uniswap's UI change its logic around # blocks to confirmation post-merge? Will it wait for finality?,,,,,
4.27327E+17,la1210,2022-09-13T18:28:23.6940000-04:00,The question is not making sense to me 😅,,,,,
7.29568E+17,thanksskeleton,2022-09-13T18:31:41.9790000-04:00,"EthPow will have a separate chain id and will be treated as a separate chain from Eth in all relevant aspects. 

I think you may be overestimating the importance of creating a fork. I can create my own fork of ETH called ThanksSkeletonETH with a couple friends and we can run the chain on our laptops etc. It doesn't really ""double our assets"" because nobody would care about what happens on my fork. The value of the EthPow is only based on the ecosystem around it and what people are willing to trade for it (probably nothing).",,,,,
5.33219E+17,drunkonpappy,2022-09-13T18:38:32.7460000-04:00,"Right now, when I make a trade on Uniswap, it tells me the transaction is confirmed when it gets in a block that is mined �?essentially 1 confirmation. Will Uniswap continue to say the transaction is confirmed after 1 block after the merge?",,,,,
7.29568E+17,thanksskeleton,2022-09-13T18:38:34.8010000-04:00,"@nonva not quite. Once the PoW chain is up it will be different and non-supported as default. There won't be a period where they ""still accept PoW assets""",,,,,
5.33219E+17,drunkonpappy,2022-09-13T18:38:49.5870000-04:00,"(For my question, forget anything about ETHPow)",,,,,
4.27327E+17,la1210,2022-09-13T18:45:33.1040000-04:00,"I'm inclined to say yes as with the expecation on what generally happens after the merge but if you want to deep dive more on the technical side, I suggest asking in #💻│dev-chat. Question is basically applicable to most transaction right now though not just Uniswap so asking in Eth server groups might be a good idea in parallel",,🙏 (1),,,
4.27327E+17,la1210,2022-09-13T18:47:53.0980000-04:00,"@drunkonpappy Might help https://ethereum.org/en/upgrades/merge/#preparing-for-the-merge
```Despite swapping out proof-of-work, the entire history of Ethereum since genesis remains intact and unaltered after the transition to proof-of-stake. Any funds held in your wallet before The Merge will still be accessible after The Merge. No action is required to upgrade on your part.```",,,,,
4.27327E+17,la1210,2022-09-13T18:57:10.8180000-04:00,"- Not sure if snapshot is the right word but that's the thought
 - Premature to say but that is what is implied, as well with other dapps. Also, not really a fan of the quoted words here but yeah
 - Might be best to think of it as a transition/merge rather than ""transactions being transferred"" but yeah, no apparent changes

It's hard to give you a  100% yes with the choice of words you have but that would be the gist of it",,,,,
4.27327E+17,la1210,2022-09-13T18:59:38.9100000-04:00,"Also, try reading the article I gave you earlier without skipping parts. It's well written and can clear a lot of confusion",,,,,
5.08392E+17,Tickets#6981,2022-09-13T21:28:15.4360000-04:00,,,,,,
1.01943E+18,Zachary P#3343,2022-09-13T22:34:51.3180000-04:00,Hello,,,,,
9.5988E+17,reedawg,2022-09-13T23:22:09.2150000-04:00,I just have quick question. Can GeorliEth be sold at all?,,,,,
7.47795E+17,sherieam,2022-09-13T23:23:23.0420000-04:00,"If that's the test token, then no. If it is on the mainnet and has liquidity, then yes.",,,,,
7.47795E+17,sherieam,2022-09-14T00:58:58.3560000-04:00,Please do not post on multiple channels. Use #🧩│widget-integrations,,,,,
8.71178E+17,harshz13,2022-09-14T02:09:55.6040000-04:00,"Hey guys I have question ,
Can a wallets another network (polygon)be hacked If I  Approve contract on another  network(ethereum)",,,,,
7.47795E+17,sherieam,2022-09-14T02:12:09.1310000-04:00,I don't believe so. Each network has different liquidity and the approval is done on Ethereum and the other is on side chain.,,,,,
7.57324E+17,patschin,2022-09-14T02:16:09.0690000-04:00,Hi i try to unbond my LP token i can approv it but than it shows me approval again on the dashboard and not remove im doing it on cellphone any ideas? Cleard Chase already multiple times.,,,,,
5.27483E+17,inahlikenoother,2022-09-14T02:18:26.8650000-04:00,Kindly open a ticket here please #🙋│help and don't accept help from DMs,,,,,
5.08392E+17,Tickets#6981,2022-09-14T02:18:54.5650000-04:00,,,,,,
7.57324E+17,patschin,2022-09-14T02:19:40.4420000-04:00,Ok thanks,,,,,
6.06013E+17,brinc_x,2022-09-14T03:39:20.9890000-04:00,"hi, how do we get a direct link to a pool that we have created?",,,,,
7.39851E+17,Rey#5193,2022-09-14T03:40:53.5240000-04:00,"Hi there, you can search for the pool here then look at the transactions:

v2: https://v2.info.uniswap.org/home
v3: https://info.uniswap.org/#/",,,,,
6.06013E+17,brinc_x,2022-09-14T03:49:15.9110000-04:00,the tokens do not appear. Is it because there is too litlle lquidity?,,,,,
5.08392E+17,Tickets#6981,2022-09-14T03:50:28.3180000-04:00,,,,,,
7.45905E+17,cindylo0,2022-09-14T03:50:32.1940000-04:00,@Brincnomics 👆,,,,,
4.06624E+17,indo1#0890,2022-09-14T06:13:34.8660000-04:00,Hello is there optimism airdrop for uniswap user in optimism chain ?,,,,,
5.27483E+17,inahlikenoother,2022-09-14T06:14:38.1390000-04:00,There's none. Please be careful with those scams.,,,,,
9.98503E+17,Add It#6291,2022-09-14T06:56:21.3690000-04:00,"hey, does anyone know how much minimum usd should i spend to become a liquidity provider on uniswap?",,,,,
7.45905E+17,cindylo0,2022-09-14T06:57:09.5720000-04:00,There is no minimum. Please check the guide here https://support.uniswap.org/hc/en-us/articles/7423194619661-How-to-provide-liquidity-on-Uniswap-V3,,,,,
7.93448E+17,praveendhaneria,2022-09-14T07:39:23.4430000-04:00,How much UNI do I need to vote for a proposal?,,,,,
9.98503E+17,Add It#6291,2022-09-14T07:43:45.2530000-04:00,then what about the gas fee?  how much is the gas fee to enter the LP?,,,,,
7.45905E+17,cindylo0,2022-09-14T07:49:43.5350000-04:00,"Gas fee is a given. All transactions you send to the chain, you'll need to pay gas in order for miners to include your transaction.",,,,,
7.45905E+17,cindylo0,2022-09-14T07:50:41.0950000-04:00,Any amount of UNI will do. Here's a more detailed info regarding voting https://gov.uniswap.org/t/community-governance-process/7732,,,,,
9.89275E+17,anthonynicholas.,2022-09-14T08:39:22.5320000-04:00,@Add It Gas fees depend on demand. You'll be able to see the gas fee for your transaction in your wallet.,,👆 (1),,,
5.21743E+17,lufasir,2022-09-14T09:15:18.4130000-04:00,When will Uniswap will be available on optimism-goerli testnet?,,,,,
4.65797E+17,jakekvm01,2022-09-14T09:17:37.9700000-04:00,There's no announcement about it yet. You can check it here #📣│announcements,,,,,
3.07586E+17,oliviergoggins,2022-09-14T10:07:57.0720000-04:00,"Anyone got information how uniswap works, what to expect and the concepts?",,,,,
7.39851E+17,Rey#5193,2022-09-14T10:08:53.3320000-04:00,"Hi there, you can check this channel for docs about Uniswap#🔗│helpful-links",,,,,
3.07586E+17,oliviergoggins,2022-09-14T10:08:59.1810000-04:00,thanks,,,,,
9.89275E+17,anthonynicholas.,2022-09-14T10:19:14.8030000-04:00,"Hey @Olivier, have you read the Uniswap whitepapers? There are three whitepapers, one for each version:
Uniswap V1 - https://hackmd.io/@HaydenAdams/HJ9jLsfTz
Uniswap V2 - https://uniswap.org/whitepaper.pdf
Uniswap V3 - https://uniswap.org/whitepaper-v3.pdf",,👍 (1),,,
4.13287E+17,c0burg,2022-09-14T10:21:32.1190000-04:00,How to ask team to delete trading pairs because of regulator?,,,,,
4.13287E+17,c0burg,2022-09-14T10:38:43.2150000-04:00,@Anthony,,,,,
8.25563E+17,undoubted08,2022-09-14T10:42:50.5030000-04:00,"Hi there, please know that Ethereum transactions are immutable and irreversible--no one is able to undo nor delete transactions.",,,,,
7.37841E+17,dragoo3089,2022-09-14T11:10:57.0330000-04:00,"Hi there, I'm looking for the right person to speak regarding potential partnerships, can someone redirect me to the correct person to speak with?",,,,,
4.65797E+17,jakekvm01,2022-09-14T11:11:28.7220000-04:00,Hi there. Uniswap has historically never done any marketing nor engaged in any partnerships that we know of. But you can try sending an email to contact@uniswap.org,,👆 (1),,,
4.71358E+17,crypto_rachel,2022-09-14T11:13:15.1900000-04:00,"There is NO way to delete a pair, once created it will exist as long as ETH does",,👆 (2),,,
7.37841E+17,dragoo3089,2022-09-14T11:13:39.1970000-04:00,"I mean, boosting a pool or our token pair, we are already listed on Uniswap, sorry if I wasn't clear enough. I want to know with who I can speak regarding this terms, if there is a BD team",,,,,
