AuthorID,Author,Date,Content,Attachments,Reactions,,,,
7.45905E+17,cindylo0,2022-01-04T03:17:13.1510000-05:00,"@NFT STELLA DO NOT accept help in DMs, they are all scammers.",,,,,,
9.02667E+17,Salt#8526,2022-01-04T03:42:02.1510000-05:00,Started a thread.,,,,,,
7.45905E+17,cindylo0,2022-01-04T03:42:33.7210000-05:00,@Salt Please open a ticket by following the guide here 👆,,,,,,
9.24614E+17,NFT STELLA#5407,2022-01-04T04:40:42.7010000-05:00,"@Cindy  thanks about DM's, I will try and follow your guidance, cheers",,,,,,
8.26993E+17,punk736#4857,2022-01-04T07:07:33.1670000-05:00,Just curious,,,,,,
8.26993E+17,punk736#4857,2022-01-04T07:09:06.1090000-05:00,"When we talk about DAO Governance, what exactly are we talking about? Change the smart contract? Partner with other DAO? with other web2 companies?",,,,,,
8.25563E+17,undoubted08,2022-01-04T07:11:51.8260000-05:00,You can also check out #🏛│governance channel.,,,,,,
8.38465E+17,ochuba#2771,2022-01-04T07:29:43.8540000-05:00,How do I stake my $sos?,,,,,,
8.25563E+17,undoubted08,2022-01-04T07:30:57.4870000-05:00,"Only liquidity providing is available on Uniswap. You can wait for others' response but DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
9.24614E+17,NFT STELLA#5407,2022-01-04T07:43:36.6220000-05:00,@undoubted08 thanks,,👍 (1),,,,
8.25563E+17,undoubted08,2022-01-04T07:47:21.8530000-05:00,Please reply to your ticket here #deleted-channel,,,,,,
9.24614E+17,NFT STELLA#5407,2022-01-04T08:31:17.5650000-05:00,"@undoubted08 you absolute legend, I have just removed it, a bit of a kick in the face with gas fees but I think I need to understand the staking concept a little further before I go going in all gung ho. I 
 of done this without you, so big respect and have a super day",,"👍 (1),❤️ (1)",,,,
3.24126E+17,0x_priest,2022-01-04T09:04:15.5180000-05:00,"hey, quick question regarding adding single sided liquidity in uni v3. I set my range to be just outside of the current price, 0.3% away, however upon creating the liquidity range it now seems like it actually added the liquidity ~30% away from current price. are you not able to place single sided liquidity right next to the current price?",,,,,,
8.08731E+17,emre1690,2022-01-04T09:08:58.7090000-05:00,"hello. i invested 15k usd in matic eth pool in polygon 8 hours ago. last 24 hour fee rates is almost 0.2 per cent. so, to my side it should have been 30 usd daily, 8 hours is 1/3 days so ı should have earned 10 usd aproximately up to now according to statistics but now my unclaimed tokens are 0.33 usd. what is wrong with me. I am new in uniswap. what would you say?",,,,,,
5.08392E+17,Tickets#6981,2022-01-04T09:18:07.6860000-05:00,":no_entry: Uniswap staff would never DM you first and never ask for your information or send you links to ""fix"" your account. 
:woman_construction_worker: No ""moderator"" or ""customer support"" will ever ask you for your seed!

:warning: Be suspicious of anyone who reaches out to you in private!
:selfie: Never trust dodgy direct messages!
:performing_arts: If you receive unsolicited messages offering help use the #⚠│report-scams channel to expose the fraudsters.

:warning: Never share your private keys or passwords with ANYONE (even if they claim to be from the Uniswap Team) 
:closed_lock_with_key: Never give/type out your seed (or share the encrypted .JSON)

:warning: Do not click on any links or download any files sent to you in a private message, this will result in loss of assets! 
:envelope_with_arrow: Turn off direct messages to disable the ability of the spammers to contact you directly.

:moneybag:There is no airdrop, giveaway nor promotion

:hot_face:Try to include the user ID of the scammer, this will prevent them from hiding by changing their nickname. 
https://support.discord.com/hc/en-us/articles/206346498-Where-can-I-find-my-User-Server-Message-ID-",,,,,,
5.74554E+17,sonolo.sol,2022-01-04T09:50:15.6550000-05:00,what have i done wrong? https://etherscan.io/tx/0x9d660c63aba3f56e739ec3628b8ef06a35f4a06ee9d9f3b63a4bc9021ebf5a89,,,,,,
5.08392E+17,Tickets#6981,2022-01-04T09:52:31.8970000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
8.25563E+17,undoubted08,2022-01-04T09:52:39.6080000-05:00,@sonolosol ☝️,,👍 (1),,,,
8.51257E+17,thlfranklin,2022-01-04T10:00:22.7820000-05:00,"Hi! Pls, I'd like to know if its possible to use uniswap on Polygon!",,,,,,
8.25563E+17,undoubted08,2022-01-04T10:01:15.0480000-05:00,Please reply to your ticket here #deleted-channel,,,,,,
8.00493E+17,jwwxyz,2022-01-04T10:34:19.1430000-05:00,hello - what is URL of Uniswap v2 app?,,,,,,
8.25563E+17,undoubted08,2022-01-04T10:40:12.8010000-05:00,You can use the official IPFS link here: https://bafybeigkgx3gq5yrrsyxpna2czlq3bc2ish2gk6yqh7v57kugehlq6qoly.ipfs.dweb.link/#/swap?use=V2 you can verify this on github here: https://github.com/Uniswap/interface/releases?page=4,,,,,,
2.70271E+17,ninjo.sh,2022-01-04T10:45:52.8980000-05:00,yes it is possible.. just click on the network right up and select polygon,,,,,,
9.27951E+17,MartyHH#0605,2022-01-04T10:58:36.8100000-05:00,hi guys i am new to this. Just wanted to know if i can swap a coin back to ETH that i bought before on another exchange,,,,,,
8.25563E+17,undoubted08,2022-01-04T10:59:11.8420000-05:00,You created a ticket here #deleted-channel please reply there.,,,,,,
5.08392E+17,Tickets#6981,2022-01-04T10:59:36.8910000-05:00,":no_entry: Uniswap staff would never DM you first and never ask for your information or send you links to ""fix"" your account. 
:woman_construction_worker: No ""moderator"" or ""customer support"" will ever ask you for your seed!

:warning: Be suspicious of anyone who reaches out to you in private!
:selfie: Never trust dodgy direct messages!
:performing_arts: If you receive unsolicited messages offering help use the #⚠│report-scams channel to expose the fraudsters.

:warning: Never share your private keys or passwords with ANYONE (even if they claim to be from the Uniswap Team) 
:closed_lock_with_key: Never give/type out your seed (or share the encrypted .JSON)

:warning: Do not click on any links or download any files sent to you in a private message, this will result in loss of assets! 
:envelope_with_arrow: Turn off direct messages to disable the ability of the spammers to contact you directly.

:moneybag:There is no airdrop, giveaway nor promotion

:hot_face:Try to include the user ID of the scammer, this will prevent them from hiding by changing their nickname. 
https://support.discord.com/hc/en-us/articles/206346498-Where-can-I-find-my-User-Server-Message-ID-",,,,,,
8.15761E+17,akaikee,2022-01-04T11:18:41.7890000-05:00,"Fail with error 'UniswapV2Router: INSUFFICIENT_OUTPUT_AMOUNT'

Hi. I have had this error 3 times in a row. Can someone please help me identify where I'm going wrong? Or is the failure of the system? What should I do? Thanks!",,,,,,
5.08392E+17,Tickets#6981,2022-01-04T11:19:07.3610000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
8.25563E+17,undoubted08,2022-01-04T11:19:12.9980000-05:00,@akaike ☝️,,👍 (1),,,,
7.08711E+17,rowdyatrain,2022-01-04T11:25:05.3810000-05:00,Just got absolutely scammed by uniswap. Don’t ever use this protocol!!!!!,,,,,,
7.08711E+17,rowdyatrain,2022-01-04T11:26:13.2280000-05:00,They literally just stole $1600 from me,,,,,,
3.32934E+17,loxyriae,2022-01-04T12:23:57.5900000-05:00,why does v3 Liquidity value and Unclaimed fees profits numbers dissapear when providing liquidity?,,,,,,
5.08392E+17,Tickets#6981,2022-01-04T12:24:52.5910000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
7.45905E+17,cindylo0,2022-01-04T12:24:56.6600000-05:00,@Loxy 👆,,🙏 (1),,,,
3.32934E+17,loxyriae,2022-01-04T12:27:12.1100000-05:00,is it true that the Uni token is a regulatory pain for Uniswap now that its grown a bunch?,,,,,,
2.59186E+17,charlesii2746,2022-01-04T12:27:39.6890000-05:00,"Anybody else get a message from ""@duduvfx"" telling them that they won free crypto? I got it and it lowkey seems sketch, but if it's legit then yay me I guess",,,,,,
6.66139E+17,bing2,2022-01-04T12:27:45.2400000-05:00,"You lost your tokens due to high price impact and your swap got sandwiched by a frontrunning bot. 

Do not swap with high price impact or high slippage tolerance.",,,,,,
6.66139E+17,bing2,2022-01-04T12:27:51.4040000-05:00,That is a scam.,,,,,,
6.66139E+17,bing2,2022-01-04T12:28:07.0880000-05:00,"‼️Uniswap Team and support members will **NEVER DM** you first and never ask for your information or send you links to ""fix"" your account. Always be suspicious of anyone reaching out to you in private. 

�?**DO NOT** share your seed phrases or private keys to anyone and **DO NOT** paste them in any website!",,,,,,
7.08711E+17,rowdyatrain,2022-01-04T12:28:26.5160000-05:00,I literally had .1% slippage. What was taken from me far exceeds that,,,,,,
6.66139E+17,bing2,2022-01-04T12:28:50.4960000-05:00,Your swap did have a high price impact.,,,,,,
7.08711E+17,rowdyatrain,2022-01-04T12:29:29.3720000-05:00,.1% slippage on $12700 is $12.70. Yet I’m out $1600,,,,,,
2.59186E+17,charlesii2746,2022-01-04T12:30:36.6630000-05:00,"@Bing² Thanks for letting me know. I started to go for it, but got a bit sketched out. They messaged me totally out of the blue about it. Seemed like they were trying to come across as promoting a new crypto exchange.",,,,,,
6.66139E+17,bing2,2022-01-04T12:31:16.8900000-05:00,"It was due to price impact, not slippage.",,,,,,
7.08711E+17,rowdyatrain,2022-01-04T12:32:09.0800000-05:00,But slippage is the amount I’m willing to pay outside of current price,,,,,,
7.08711E+17,rowdyatrain,2022-01-04T12:33:11.3380000-05:00,I fully admit I am not the most technical but I thought I understood how slippage worked and it’s function,,,,,,
6.66139E+17,bing2,2022-01-04T12:34:06.2550000-05:00,"Your trade affected the price for that token in that pool, and a frontrunning bot took advantage of it. Always check the price impact of your trade and the minimum received value before confirming a swap.",,,,,,
7.08711E+17,rowdyatrain,2022-01-04T12:37:11.0590000-05:00,"I did see that as the minimum tokens so perhaps that’s my fault. I didn’t think it was possible to receive that lower amount of tokens however due to price. I’m not saying the system did anything wrong. I’m saying the system itself is wrong if that’s how it can work. 

I pay $12700 and only get $11100 back with slippage set at .1%. Doesn’t make any sense.",,,,,,
7.08711E+17,rowdyatrain,2022-01-04T12:38:14.3480000-05:00,Basically I paid $5.01 per token when the price listed everywhere was $4.40. How is that possible?,,,,,,
6.66139E+17,bing2,2022-01-04T12:38:23.7950000-05:00,"Note that price slippage is different from price impact. Price slippage happens before your swap is executed and is caused by trades of other users, price impact is caused by your trade itself.",,,,,,
7.08711E+17,rowdyatrain,2022-01-04T12:40:57.4530000-05:00,I am upset but I don’t want you to think that I’m blaming anyone directly. I’m just pissed that this basic math doesn’t work and I can lose this amount of money for no tangible reason. That part of the swap function basically screwed me over. In hindsight I should’ve caught it apparently but I didn’t even know it was possible for this to happen.,,😢 (1),,,,
8.58049E+17,truckstuff#5035,2022-01-04T13:12:32.9200000-05:00,Anyone interested in star network uniswap be able to work together,,,,,,
2.61962E+17,beardeddonut,2022-01-04T13:34:00.3380000-05:00,Fml scamned into my first 🍯,,,,,,
5.08392E+17,Tickets#6981,2022-01-04T13:41:48.9780000-05:00,":no_entry: Uniswap staff would never DM you first and never ask for your information or send you links to ""fix"" your account. 
:woman_construction_worker: No ""moderator"" or ""customer support"" will ever ask you for your seed!

:warning: Be suspicious of anyone who reaches out to you in private!
:selfie: Never trust dodgy direct messages!
:performing_arts: If you receive unsolicited messages offering help use the #⚠│report-scams channel to expose the fraudsters.

:warning: Never share your private keys or passwords with ANYONE (even if they claim to be from the Uniswap Team) 
:closed_lock_with_key: Never give/type out your seed (or share the encrypted .JSON)

:warning: Do not click on any links or download any files sent to you in a private message, this will result in loss of assets! 
:envelope_with_arrow: Turn off direct messages to disable the ability of the spammers to contact you directly.

:moneybag:There is no airdrop, giveaway nor promotion

:hot_face:Try to include the user ID of the scammer, this will prevent them from hiding by changing their nickname. 
https://support.discord.com/hc/en-us/articles/206346498-Where-can-I-find-my-User-Server-Message-ID-",,,,,,
4.01432E+17,ryandsigns#0845,2022-01-04T13:45:51.2350000-05:00,anybody ever lose their matic on uniswap?,,,,,,
