AuthorID,Author,Date,Content,Attachments,Reactions,,,,,,
5.04345E+17,yourgirl17,2022-09-13T03:47:39.6640000-04:00,can i send a link to the event i attended last night?,,,,,,,,
5.41689E+17,when_lambo,2022-09-13T03:47:40.9500000-04:00,maybe you just have to wait 24 48 hours before you can use those funds,,,,,,,,
5.04345E+17,yourgirl17,2022-09-13T03:48:31.2350000-04:00,it says you have to complete the transaction volume,,,,,,,,
5.04345E+17,yourgirl17,2022-09-13T03:51:41.1660000-04:00,Zzz,,,,,,,,
5.41689E+17,when_lambo,2022-09-13T03:52:21.7520000-04:00,"I'm reading the link you sent, don't worry ...",,,,,,,,
5.04345E+17,yourgirl17,2022-09-13T03:52:51.8050000-04:00,Okay sorry for the warn,,,,,,,,
5.41689E+17,when_lambo,2022-09-13T03:53:25.8230000-04:00,"here the answer
> Tokens redeemed from the welcome gift can only be traded and cannot be withdrawn from your account until your account completes 50 USDT equivalent in total trading volume across any spot, margin and BLVT trading pairs after receiving the gift. The gift will be automatically unlocked on the next day at 07:00 AM (UTC) after eligible users complete the required transaction.",,,,,,,,
5.04345E+17,yourgirl17,2022-09-13T03:54:19.8730000-04:00,so i just need to trade 50$ right?,,,,,,,,
5.41689E+17,when_lambo,2022-09-13T03:54:25.8500000-04:00,yes,,,,,,,,
5.04345E+17,yourgirl17,2022-09-13T03:55:14.3720000-04:00,Thank you for the help sir🙏🙏,,🍻 (1),,,,,,
9.65646E+17,Bibi,2022-09-13T04:00:30.7460000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.65646E+17,Bibi,2022-09-13T04:00:31.3220000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
8.615E+17,aqibsahib,2022-09-13T06:03:40.0830000-04:00,"**Watch Binance Blockchain Week on Binance Live to Share Up to 25,000 BUSD in Crypto Box Rewards!**
<https://www.binance.com/en/support/announcement/380306533af94b14915c6bf8f472fc86>",https://cdn.discordapp.com/attachments/882554401154289667/1019186595892559902/IMG_4970.jpg?ex=6615127c&is=66029d7c&hm=01dab40b96d27720d2246c331038a50432be9b8608c2859a6b83cb60d3b5e023&,,,,,,,
2.66611E+17,fastmvm,2022-09-13T06:34:58.4070000-04:00,"hi, had Binance invested in Axelar Network? There is info on Axelar website that Binance did investment, And I found that this investment was in 2021 by Binance X, that currently stopped as i understand",,,,,,,,
8.9656E+17,livgrimaldi,2022-09-13T07:23:11.0040000-04:00,Does anyone know where Incan exchange my tether or bnb for some euros in Paris,,,,,,,,
8.9656E+17,livgrimaldi,2022-09-13T07:23:24.8830000-04:00,I’m so cash poor at the moment and my Canadian credit is ripping me on the exchange rate  😢,,,,,,,,
9.65646E+17,Bibi,2022-09-13T08:00:27.3200000-04:00,,,,,,,,,
9.65646E+17,Bibi,2022-09-13T08:00:30.7870000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
8.95383E+17,viponedream,2022-09-13T08:32:22.6020000-04:00,Does binance have  ethw eths airdrop?,,,,,,,,
9.70867E+17,de6we66655,2022-09-13T08:33:22.2010000-04:00,Why there is no Chinese community,,,,,,,,
1.01544E+18,shudupbish,2022-09-13T08:38:05.7910000-04:00,Hi,,,,,,,,
3.0575E+17,adrian.trading,2022-09-13T08:38:06.2490000-04:00,can someone explain what heppened on usd jpy?,,,,,,,,
8.95282E+17,tomabayomi,2022-09-13T08:38:18.2600000-04:00,Hi guys,,,,,,,,
1.01544E+18,shudupbish,2022-09-13T08:38:51.5230000-04:00,Beiver,,,,,,,,
1.01544E+18,shudupbish,2022-09-13T08:40:31.3480000-04:00,Yo cussing is banned here lol,,,,,,,,
2.16941E+17,chrstn.,2022-09-13T08:50:37.0290000-04:00,what just happened to btc? whale?,,,,,,,,
5.75313E+17,sxyth,2022-09-13T08:50:43.7760000-04:00,yoo,,,,,,,,
8.9656E+17,livgrimaldi,2022-09-13T09:21:30.6340000-04:00,Does anyone know where I could exchange my tether or bnb for some euros in Paris @AScore @Bibi or anyone else pleaseeeeee,,,,,,,,
9.52014E+17,Bibi#4458,2022-09-13T10:34:15.5660000-04:00,,,,,,,,,
8.615E+17,aqibsahib,2022-09-13T10:44:11.8240000-04:00,"Updates Regarding the Upcoming Ethereum Merge (2022-09-13)
<https://www.binance.com/en/support/announcement/9a4805dffb8741a78f26075762a22a9c>",https://cdn.discordapp.com/attachments/882554401154289667/1019257193620582430/IMG_4974.jpg?ex=6615543b&is=6602df3b&hm=4e751657b9f34ed6fd390adb6967c0adbbc8b1f557a5785f1d909942b96b80a4&,,,,,,,
4.56227E+17,Deleted User,2022-09-13T11:10:57.9060000-04:00,,https://cdn.discordapp.com/attachments/882554401154289667/1019263929744109709/Screenshot_20220914_001026.jpg?ex=66155a81&is=6602e581&hm=6da8b1377baaf6daa838b9d9388f692477c986ee690e390059f4c3cadf68bddd&,,,,,,,
4.56227E+17,Deleted User,2022-09-13T11:11:05.7210000-04:00,Ideas @when_lambo ? 😄,,,,,,,,
5.41689E+17,when_lambo,2022-09-13T11:13:37.6720000-04:00,PLANET,,,,,,,,
4.56227E+17,Deleted User,2022-09-13T11:14:20.7830000-04:00,You're the boss. ❤️,,🍻 (1),,,,,,
9.65646E+17,Bibi,2022-09-13T12:00:25.4260000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.65646E+17,Bibi,2022-09-13T12:00:30.9160000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
1.01544E+18,shudupbish,2022-09-13T12:10:51.2430000-04:00,Lol I have only one wodl left for the week,,,,,,,,
5.06899E+17,signy14,2022-09-13T13:20:26.7110000-04:00,"Hello, one question, Is there any room or chat whare people Share acc for followers",,,,,,,,
5.41689E+17,when_lambo,2022-09-13T13:21:13.8860000-04:00,no,,,,,,,,
9.21363E+17,137mdr,2022-09-13T13:58:54.0780000-04:00,"Is it okay if I asked someone on #🧞┃nfts  to follow my nft profile?
Would I be violating any rules?",,,,,,,,
5.41689E+17,when_lambo,2022-09-13T15:46:11.3760000-04:00,"no, it is not possible to do this",,,,,,,,
7.21392E+17,jawbreakerx,2022-09-13T15:50:53.1750000-04:00,"hey does anyone happen to know what's going on with binance currently? im trying to log in and it wont work, i cant even reset my email or password",https://cdn.discordapp.com/attachments/882554401154289667/1019334374212259961/unknown.png?ex=66159c1d&is=6603271d&hm=3265f69994fe9e1b649b8f36199b3632905cdd31d9b707c5d3dd46570172ea82&,,,,,,,
8.9656E+17,livgrimaldi,2022-09-13T15:56:40.7470000-04:00,Why no one reply to me 😦,,,,,,,,
8.9656E+17,livgrimaldi,2022-09-13T15:57:23.3010000-04:00,"I’m heading to Paris tomorrow and I need Euros, can someone please tell me whose exchanging for Euros in Paris",,,,,,,,
8.9656E+17,livgrimaldi,2022-09-13T15:57:43.4970000-04:00,Is there a machine at the conference?!,,,,,,,,
9.65646E+17,Bibi,2022-09-13T16:00:27.3350000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
5.41689E+17,when_lambo,2022-09-13T16:04:24.0310000-04:00,try to clear your browser cache,,,,,,,,
5.41689E+17,when_lambo,2022-09-13T16:05:01.8810000-04:00,in this group we talk about any problems on binance ... your problem is off topic,,,,,,,,
7.21392E+17,jawbreakerx,2022-09-13T16:05:59.2430000-04:00,lol what browser cache i have the binance APP,,,,,,,,
5.41689E+17,when_lambo,2022-09-13T16:06:09.1650000-04:00,"ask at French people in the French server
https://discord.gg/sxKXawRB",,,,,,,,
7.21392E+17,jawbreakerx,2022-09-13T16:06:12.0540000-04:00,"it's legit not working at all, it wont recognize my email either",,,,,,,,
7.21392E+17,jawbreakerx,2022-09-13T16:06:26.1210000-04:00,was there a data breach by chance?,,,,,,,,
5.41689E+17,when_lambo,2022-09-13T16:06:35.3090000-04:00,try to clear the app cache,,,,,,,,
7.21392E+17,jawbreakerx,2022-09-13T16:06:54.9550000-04:00,"just did, same problem",,,,,,,,
7.21392E+17,jawbreakerx,2022-09-13T16:07:17.0160000-04:00,i got a notification that my user and pass for binance was found in a data breach though?,,,,,,,,
5.41689E+17,when_lambo,2022-09-13T16:08:39.0630000-04:00,"talk to our support 
https://www.binance.com/en/chat
the first questions are from a bot ... answer with ""unsolved problem 👎"" and you will chat with an operator.
(you don't need to be logged in)",,,,,,,,
7.21392E+17,jawbreakerx,2022-09-13T16:08:56.0600000-04:00,kk,,,,,,,,
8.9656E+17,livgrimaldi,2022-09-13T16:30:47.0740000-04:00,"No it’s not, I’m heading to the Binance Conference in Paris and need euros for a safe trip... is there any exchange machines at the Conference??",,,,,,,,
8.89816E+17,hazardkrypto,2022-09-13T17:42:29.9990000-04:00,Helo my neighbors,,,,,,,,
2.58256E+17,tilt.proof,2022-09-13T18:50:44.8890000-04:00,"hello, what is the difference between the lite referal and the standard referal? which one should i choose if my friend wants to open an account?",,,,,,,,
9.22005E+17,johndell6209,2022-09-13T18:55:23.4820000-04:00,,https://cdn.discordapp.com/attachments/882554401154289667/1019380806365495337/Screenshot_2022-09-14-06-55-01-27_ee1cec40dcf6eb3919ecbfc5d87e6719.jpg?ex=6615c75b&is=6603525b&hm=6d5808983bc1e9c9e0149d582493c5a5aaf4ce809c8743788730ab511e97afe1&,,,,,,,
9.22005E+17,johndell6209,2022-09-13T18:55:36.5670000-04:00,why can't i click connect wallet?,,,,,,,,
9.22005E+17,johndell6209,2022-09-13T18:56:11.9770000-04:00,before the update it it's clickable but after update I can't anymore,,,,,,,,
9.65646E+17,Bibi,2022-09-13T20:00:18.6180000-04:00,,,,,,,,,
9.65646E+17,Bibi,2022-09-13T20:00:27.5300000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.65646E+17,Bibi,2022-09-13T20:00:33.4050000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
2.48134E+17,.kazaki,2022-09-13T20:00:38.4130000-04:00,something going on with Flexible savings ? Unable to redeem ?,,,,,,,,
2.48134E+17,.kazaki,2022-09-13T20:02:43.0660000-04:00,,https://cdn.discordapp.com/attachments/882554401154289667/1019397749692710972/unknown.png?ex=6615d723&is=66036223&hm=87bcb474f734612c2caf26b6a7bfa4d1d2b7fa4fef66758038256edfd1aa5787&,,,,,,,
2.66021E+17,ascore,2022-09-13T20:29:59.1960000-04:00,Hey Kazaki! Please contact support through the binance website.,,,,,,,,
2.66021E+17,ascore,2022-09-13T20:30:09.0770000-04:00,,,,,,,,,
8.20502E+17,.critic.,2022-09-13T20:45:31.3120000-04:00,can you not make a Binance account if you are in Canada?,,,,,,,,
4.02486E+17,nhimxu25,2022-09-13T21:53:58.2370000-04:00,try to clear the app cache,,,,,,,,
9.65646E+17,Bibi,2022-09-14T00:00:27.1190000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
5.77915E+17,jolael,2022-09-14T00:25:37.9910000-04:00,im mining eth with binance pool... what happens if i do nothing? Will it automatically switch over to eth classic?,,,,,,,,
8.9656E+17,livgrimaldi,2022-09-14T01:03:25.1390000-04:00,Yes but you have to be outside of Ontario province,,,,,,,,
9.21363E+17,137mdr,2022-09-14T03:23:57.1740000-04:00,Has anyone received last week's WODL reward?,,,,,,,,
1.01544E+18,shudupbish,2022-09-14T03:26:56.4600000-04:00,Lite one will give you a cashback voucher and standard gives 20% of the fees which your friend pays while buying/selling crypto,,,,,,,,
9.65646E+17,Bibi,2022-09-14T04:00:26.2780000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.65646E+17,Bibi,2022-09-14T04:00:33.5340000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
8.9656E+17,livgrimaldi,2022-09-14T04:13:02.1750000-04:00,You won’t be able to mine anything on layer 2 once it’s released,,,,,,,,
9.09487E+17,zoumushi,2022-09-14T04:42:53.7350000-04:00,"I created a defi wallet, how do I connect it to the case below on iphone?",,,,,,,,
9.52014E+17,Bibi#4458,2022-09-14T04:43:08.8990000-04:00,,,,,,,,,
9.09487E+17,zoumushi,2022-09-14T04:44:14.2960000-04:00,,https://cdn.discordapp.com/attachments/882554401154289667/1019528994380578927/IMG_1232.png?ex=6616515e&is=6603dc5e&hm=9e978039f86227ce9be07a9c025cca7fd385f6e5a8b320d58c548d71eafad265&,,,,,,,
5.92083E+17,crocovivant,2022-09-14T04:45:50.6760000-04:00,Hey ! Will there be food at the Binance Blockchain Week ? I need to know if I have to make a reservation in a nearby restaurant or not. thank you !,,,,,,,,
9.52014E+17,Bibi#4458,2022-09-14T05:23:27.8580000-04:00,,,,,,,,,
4.56227E+17,Deleted User,2022-09-14T05:24:00.9880000-04:00,"luna also dead again?
""Terra Founder Do Kwon Slapped With Arrest Warrant""",,🥳 (1),,,,,,
8.615E+17,aqibsahib,2022-09-14T06:15:38.8600000-04:00,For NFTs related discussion > #🧞┃nfts,,,,,,,,
9.09487E+17,zoumushi,2022-09-14T06:27:49.4050000-04:00,"It's not about NFTs, it's about how to connect binance defi wallet.",,,,,,,,
9.97067E+17,web3rahul,2022-09-14T06:42:27.7290000-04:00,Hi,,,,,,,,
4.02486E+17,nhimxu25,2022-09-14T07:10:25.0190000-04:00,"Wallet connect - scan QR  or import 12 passpharse into wallet (Metamask, Trust, Safepal ...)",https://cdn.discordapp.com/attachments/882554401154289667/1019565781681446952/IMG_2540.png?ex=661673a0&is=6603fea0&hm=665829c690d5ced2b76b527c14cf85b28fa50b4fc9f8477a17ea7b68938fe4d4&,❤️ (1),,,,,,
8.615E+17,aqibsahib,2022-09-14T07:20:56.8760000-04:00,"#BinanceBlockchainWeek !

**Dear Binancians, **

The #BinanceBlockchainWeek is underway and we have a 3-day challenge for you! 

Watch Binance Live, capture your favorite moment, and win up to $1,000 BUSD!

**To participate: **
🔸 Watch the #BinanceBlockchainWeek on Binance Live (Day 1): https://www.binance.com/en/live/video?roomId=2108166
🔸 Capture your favorite moment in a photo or video.
🔸 Share the reason why it’s your favorite moment using #BinanceBlockchainWeek on Twitter, Instagram, Facebook, TikTok, Telegram, or Discord.
🔸 Fill in this form to confirm your participation: https://www.binance.com/en/survey/66807f5be25c49b6b529f5f149c7f8d3

Feel free to share your favorite moment with the community as well!",,,,,,,,
9.65176E+17,soracrypto,2022-09-14T07:41:44.5170000-04:00,Hi,,,,,,,,
2.68783E+17,sacha06_,2022-09-14T07:47:10.9110000-04:00,guys do you know if lunchpad on binance will be back ?,,,,,,,,
9.65646E+17,Bibi,2022-09-14T08:00:20.3100000-04:00,,,,,,,,,
9.65646E+17,Bibi,2022-09-14T08:00:26.8010000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
4.73662E+17,mpvic,2022-09-14T09:18:58.0690000-04:00,"Hi Binancians! Just wanted to check in and say that I made it to #BinanceBlockchainWeek 
I was won of the winners of the discord giveaway for free tickets to the event ✌️
Thank you guys for the opportunity! @AScore",https://cdn.discordapp.com/attachments/882554401154289667/1019598132448854107/PXL_20220914_082205778.jpg?ex=661691c1&is=66041cc1&hm=1902f2232b050b664fcaa3b0ca33ee084c9aa86e7a11d81aa71a0fec42d7db67&,❤️ (1),,,,,,
8.95001E+17,taotie.eth,2022-09-14T09:31:17.9530000-04:00,Is there no Chinese channel,,,,,,,,
5.77915E+17,jolael,2022-09-14T09:48:20.3290000-04:00,"""The ETH Merge are already done. Please disconnect your miners since ETH do not support POW anymore.""",,,,,,,,
5.77915E+17,jolael,2022-09-14T09:48:30.5790000-04:00,I found this message on binance eth pool,,,,,,,,
5.77915E+17,jolael,2022-09-14T09:48:37.6870000-04:00,:1101blobthinkingdown:,,,,,,,,
9.53754E+17,itsmejoe.,2022-09-14T10:24:36.8790000-04:00,How sure are you?,,,,,,,,
5.77915E+17,jolael,2022-09-14T11:19:58.3330000-04:00,"since 3 hours ago; my eth mining remains unchanged (exactly the same numbers being reported, a flatline hashrate)",,,,,,,,
5.77915E+17,jolael,2022-09-14T11:20:10.0620000-04:00,same for all workers,,,,,,,,
1.01544E+18,shudupbish,2022-09-14T11:41:34.3680000-04:00,Hi,,,,,,,,
1.01544E+18,shudupbish,2022-09-14T11:41:54.7840000-04:00,Hi,,,,,,,,
9.83457E+17,mlawal1920.,2022-09-14T11:42:33.6450000-04:00,Hello everyone,,,,,,,,
9.52014E+17,Bibi#4458,2022-09-14T11:42:37.2430000-04:00,,,,,,,,,
9.65646E+17,Bibi,2022-09-14T12:00:26.6870000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
9.65646E+17,Bibi,2022-09-14T12:00:34.2420000-04:00,If you need help or you have an inquiry please ask your question in the #🆘┃community-help channel,,,,,,,,
8.40338E+17,glowo270,2022-09-14T12:06:19.5370000-04:00,I need money xD,,,,,,,,
6.84781E+17,tcrr.,2022-09-14T12:23:43.1410000-04:00,"good evening, the best APR of the moment AXS?",,,,,,,,
6.84781E+17,tcrr.,2022-09-14T12:24:53.7280000-04:00,Or CAKE ?,,,,,,,,
8.99963E+17,fiifie.,2022-09-14T12:43:15.6110000-04:00,Where I can get ideas to build some beauty business in web 3 pls,,,,,,,,
8.9656E+17,livgrimaldi,2022-09-14T13:24:26.7280000-04:00,"That’s cool, any networking events tonight for Binance?",,,,,,,,
8.9656E+17,livgrimaldi,2022-09-14T14:01:18.3820000-04:00,If your selling Beaty products you just need a marketplace to process the transactions in the currency you want to receive,,,,,,,,
9.09487E+17,zoumushi,2022-09-14T14:30:34.8510000-04:00,Thx! I'll try,,,,,,,,
3.77516E+17,.vladjimir,2022-09-14T14:47:10.6240000-04:00,hello guys im new into all this things any tips would be great!,,,,,,,,
1.01603E+18,dadinek_3.0,2022-09-14T14:51:53.5460000-04:00,"Hi guys, I've been using Binance for few weeks now and I don't understand how cashback vouchers work. Anyone can explain please?",,,,,,,,
9.65646E+17,Bibi,2022-09-14T16:00:28.9180000-04:00,You can report scammers in #🚨┃report-scams,,,,,,,,
3.13475E+17,partybrasil,2022-09-14T17:58:45.1360000-04:00,Is this a scamm?,https://cdn.discordapp.com/attachments/882554401154289667/1019728940589400124/Screenshot_2022-09-14-23-56-51-483_com.discord.jpg?ex=66170b95&is=66049695&hm=0cb49ae5bdd0b2f257408e144f94de2065d61dc340e98e5f6a7febe3906af06d&,,,,,,,
5.41689E+17,when_lambo,2022-09-14T18:10:11.4950000-04:00,yes,,,,,,,,
3.13475E+17,partybrasil,2022-09-14T18:18:57.8770000-04:00,Thanks 💪🏼,,,,,,,,
2.95628E+17,lorcans,2022-09-14T18:26:25.3900000-04:00,Merge 2022/9/15 00:16,,,,,,,,
2.66021E+17,ascore,2022-09-14T18:59:32.8660000-04:00,Pinned a message.,,,,,,,,
6.44673E+17,kaizenbnb,2022-09-14T19:17:19.4150000-04:00,Long night and sweet day tomorrow! Do you think anything will happen?,,,,,,,,
4.82342E+17,music_lovah_lovah,2022-09-14T20:00:18.1240000-04:00,"#binanceblockchainweek  
Such an amazing talk, just the fact that we discussing this subjects in France/Europe it’s such a win and dream! Keep pushing 🤞🏼",https://cdn.discordapp.com/attachments/882554401154289667/1019759529426157639/IMG_0989.png?ex=66172812&is=6604b312&hm=38d2960ad98499957c70b95c4120d1f6d26d997df9dfadb57d1da594572b238a&,❤️ (1),,,,,,
